Brand Name,Shirt Name,Rating,Price,link,No. of ratings,Features,Colour,page
PAUSE,Men's Solid Cotton Long Sleeve Round Neck Shrug,3.4 out of 5 stars,399,https://www.amazon.in/PAUSE-Cotton-Sleeve-Regular-Fit-PASRG03181189-BLU-M/dp/B07F3B7FBQ/ref=sr_1_27?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-27,1255 ratings,"['Care Instructions: Wash With Similar Colors', 'Fit Type: Slim Fit', 'Blue', 'Round Neck', 'Small', 'Long Sleeve', 'Regular']",Blue,1
AELOMART,Men's Regular Fit T-Shirt,3.6 out of 5 stars,399,https://www.amazon.in/AELO-Mens-Cotton-Shirt-Amt1072-L_White_Large/dp/B07HL8MYNK/ref=sr_1_28?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-28,548 ratings,"['Care Instructions: Wash separately', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",White,1
Maniac,Men's Regular Fit T-Shirt,3.5 out of 5 stars,364,https://www.amazon.in/Maniac-Fullsleeve-Checked-Cotton-T-Shirt/dp/B07B128DX7/ref=sr_1_29?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-29,3135 ratings,"[""Care Instructions: Don't Bleach, Use mild detergent for wash."", 'Fit Type: Slim Fit', 'Fabric: Cotton', 'Neck Style: Round Neck', 'Pattern: Checkered', 'Sleeve Type: Full Sleeve']",Navy Blue,1
RodZen,Men's Regular Fit T-Shirt,3.7 out of 5 stars,379,https://www.amazon.in/Roden-Sleeve-Cotton-Round-Tshirt/dp/B07RNZ3567/ref=sr_1_30?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-30,828 ratings,"['Care Instructions: Gentle Machine Wash', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",Olive,1
Max,Men's Solid Slim fit T-Shirt (Pack of 3),3.8 out of 5 stars,559,https://www.amazon.in/Max-Mens-Solid-T-Shirt-SP20CNTRI01_Multicolor_M/dp/B08353W192/ref=sr_1_31?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-31,56 ratings,"['Care Instructions: machine wash', 'Fit Type: slim fit', 'MAX Men Solid Crew Neck Lounge T-shirt- Pack o', 'Material :Cotton Blend', 'Color : BLACK', 'Design : Solid', 'Care instruction : Machine Wash', 'slim fit', 'Crew Neck , Half Sleeves']",Multicolor 2,1
Max,Boy's Regular fit T-Shirt (Pack of 5),4.5 out of 5 stars,594,https://www.amazon.in/Max-Plain-Regular-T-Shirt-S20DBTAMZ1MULTI_Multi/dp/B083G17M7V/ref=sr_1_32?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-32,181 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color Name: Multicolour', 'Material: Cotton', 'Half sleeve', 'Machine wash']",5 Years-6 Years,1
Maniac,Men's Slim Fit T-Shirt,3.8 out of 5 stars,343,https://www.amazon.in/Maniac-Fullsleeve-Printed-Cotton-Tshirt/dp/B07FBK49KT/ref=sr_1_33?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-33,1685 ratings,"['Care Instructions: Wash as per tag instruction.', 'Fit Type: Slim Fit', '100% Superior Cotton T-Shirt with 180 GSM bio-washed fabric', 'Due to the different monitor and light effect, the actual color maybe a slight different from the picture color. WASHCARE: Wash separately with mild detergent and dry inside out']",Navy,1
EYEBOGLER,Regular Men's Fit Designer T-Shirt,3.6 out of 5 stars,499,https://www.amazon.in/EYEBOGLER-Regular-T-Shirt-XL-T91-KMWM-Melange-Wine/dp/B07RS3WVQG/ref=sr_1_34?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-34,594 ratings,"['Care Instructions: Machine wash', 'Fit Type: Regular Fit', 'Soft flow dyed 60:40% Cotton Blend', 'Fabric GSM is 213']",Khaki Melange-Wine Melange,1
MODISH,Women's T-Shirt (Pack of 3),3.6 out of 5 stars,,https://www.amazon.in/MODISH-Printed-t-Shirts-X-Large-T-Shirts/dp/B07C61T6S3/ref=sr_1_35?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-35,136 ratings,"['Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",Yellow,1
Maniac,Men's Slim Fit T-Shirt,3.6 out of 5 stars,330,https://www.amazon.in/Maniac-Designed-Sleeve-Raglan-Cotton/dp/B07QHBC97J/ref=sr_1_36?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-36,167 ratings,"['Care Instructions: Don’t Bleach, Use mild detergent for wash.', 'Fit Type: Slim Fit', 'Fabric: Cotton', 'Neck Style: Round Neck', 'Pattern: Solid']",White|Yellow,1
Veirdo,Men's Regular Fit T-Shirt,3.4 out of 5 stars,299,https://www.amazon.in/Veirdo-Cotton-T-Shirt-Casual-Military/dp/B079HNLNXY/ref=sr_1_37?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-37,662 ratings,"['Care Instructions: Regular hand wash/machine wash, Do not bleach!', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Neck Style: Round Neck']",99Camoflague,1
AWG - All Weather Gear,Men's Solid Regular fit T-Shirt,3.4 out of 5 stars,549,https://www.amazon.in/Awg-Weather-Polyester-T-Shirts-X-Large/dp/B07B2Y26C1/ref=sr_1_38?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-38,927 ratings,"['Care Instructions: Machine wash', 'Fit Type: regular fit', 'Colour: Multicolour, Material: light weight dry fit Polyester', 'Sleeve type: half, fit type: regular, t-shirts for M stylish, t-shirts for M half sleeve, gym t-shirts for Men, sports t-shirts for Men, sports wear for men for gym, round neck t-shirts for Men, dry fit t-shirts for Men', 'Closure Type: NA. Solid round necks, vibrant colours. Sweat absorbent, breathable fabric. Special neck tape for extra comfort. Dry fit fabric provides comfort during high temperatures and humidity. Pack of 4 t-shirts. Polyester t shirts for Men, t-shirt combo for men, summer t-shirts for Men, gym wear for men', 'How to select your correct size: take any round neck t-shirt that is available with you and fits you perfectly. 2 major parameters of selecting size are 1. Chest: measure around the fullest part, place the tape close under the arms and make s the tape is flat across the back. 2. Front length: measure from the highest point of the shoulder to the desired hemline as shown in the image. These both details will give you an idea of what size round neck t-shirt you should consider for buying', 'Occasion: Casual and ideal sports wear. Very much suitable for jogging, running, gym workout and other sports and adventures. The model in the image is wearing a ""Medium"" Size round neck t-shirt. Please refer to the ""Size Chart"" To select your Size. Care Instructions: do not bleach. Dry in shade. Wash with similar colors. Machine wash', 'Ultra light weight Polyester fabric', 'Faster sweat evaporation. Vibrant colours', 'Wide range of colours and sizes', 'Ideal sports wear and gym wear']",,1
Katso,Men's Slim Fit T-Shirt,3.8 out of 5 stars,313,https://www.amazon.in/Katso-Cotton-Hooded-Striped-T-Shirt/dp/B07R7H7WXJ/ref=sr_1_39?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-39,2005 ratings,"['Fit Type: Slim Fit', 'Fabric: Cotton', 'Style: Hooded', 'Pattern: Striped', 'Sleeve Type: Full Sleeve']",Navy Blue,1
Jockey,Men's Cotton T-Shirt,4.3 out of 5 stars,474,https://www.amazon.in/Jockey-T-Shirt-8901326170182_2715_Burnt_Navy-Charcoal-Melange/dp/B07258X1DR/ref=sr_1_40?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-40,1351 ratings,"['Collection: 24 x 7 ; Style no: 2715', '20 percent Polyester, 80 percent Cotton', 'Premium Combed Cotton Rich fabric', 'Modern Fit', 'To be worn as loungewear, leisurewear, sportswear and innerwear', 'Plus size available from size XXL onwards']",Navy & Charcoal Melange,1
Jockey,Men's Cotton T-Shirt,4.3 out of 5 stars,408,https://www.amazon.in/Jockey-2726-0105-NAVY-Navy-XL-8901326104415_2726_Navy_XL/dp/B012SUEF0U/ref=sr_1_41?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-41,3051 ratings,"['Collection: 24 x 7; Style no: 2726', '20% Polyester,80% Cotton', 'Premium Combed Cotton rich fabric', 'Modern fit', 'Ribbed V-neck prevents sagging', 'Authentic Jockey logo label', 'To be worn as loungewear, leisurewear, sportswear and innerwear', 'Plus size available from size XXL onwards']",Navy,1
EYEBOGLER,Men's Regular Fit T-Shirt,3.8 out of 5 stars,399,https://www.amazon.in/Seven-Rocks-Cotton-T-Shirt-M-T15-BL/dp/B07BQ9NW59/ref=sr_1_42?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-42,1002 ratings,"['Care Instructions: Machine wash', 'Fit Type: regular fit', 'Color name: Black-White', 'Material: Cotton', 'Pattern: Solid', 'Long Sleeve', 'Machine Wash']",Black,1
Leotude,Men's Regular Fit T-Shirt,3.8 out of 5 stars,379,https://www.amazon.in/Leotude-Mens-Cotton-T-shirt-Maroon/dp/B07JDHY1DH/ref=sr_1_43?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-43,233 ratings,"['Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",Maroon,1
T2F,Boy's Plain Regular fit T-Shirt (Pack of 5),4.3 out of 5 stars,613,https://www.amazon.in/T2F-%E0%A4%B2%E0%A4%A1%E0%A4%BC%E0%A4%95%E0%A5%8B%E0%A4%82-%E0%A4%AA%E0%A5%8D%E0%A4%B2%E0%A5%87%E0%A4%A8-%E0%A4%B0%E0%A5%87%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%B0-%E0%A4%9F%E0%A5%80-%E0%A4%B6%E0%A4%B0%E0%A5%8D%E0%A4%9F/dp/B07TNQX7RR/ref=sr_1_44?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-44,181 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color Name: Multicolor', '100% Cotton', 'Half sleeve', 'Machine wash', 'Package Contents: pack of 5 Track pants']",Multicolor 4,1
WEXFORD,Men's Regular Fit Polos,3.6 out of 5 stars,479,https://www.amazon.in/Wexford-Mens-Cotton-T-Shirt-WEX-WFE010H-L_White/dp/B01M0MPQ3F/ref=sr_1_45?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-45,602 ratings,"['Care Instructions: Machine wash in cold water. Do not bleach. Do not wring or twist. Dry in shade. Warm low iron. Machine dry not recommended.', 'Fit Type: Slim', 'Fabric: Cotton', 'Neck Style: Polo', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",White,1
STYLENSE,Men's Regular Fit T-Shirt,3.9 out of 5 stars,349,https://www.amazon.in/Veirdo-Mens-Cotton-T-shirt-Grey/dp/B07J6B69DW/ref=sr_1_46?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-46,1024 ratings,"['Care Instructions: Regular hand wash/machine wash, Do not bleach!', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Neck Style: V-Neck', 'Sleeve Type: Half Sleeve']",Anthra,1
Veirdo,Men's Regular Fit T-Shirt,3.6 out of 5 stars,199,https://www.amazon.in/Veirdo-Mens-Cotton-Tshirt-Black-Maroon/dp/B07RWLXC99/ref=sr_1_47?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-47,108 ratings,"['Fit Type: Regular Fit', 'Fabric: Cotton', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",Black-Maroon,1
GRITSTONES,Tan dye Hooded T-Shirt GSHDOMB2029-P,3.9 out of 5 stars,329,https://www.amazon.in/GRITSTONES-Plain-Regular-T-Shirt-GSHDOMB2029WHT-L_White_Large/dp/B07KRYBNSV/ref=sr_1_48?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-48,276 ratings,"['Care Instructions: Hand wash', 'Fit Type: regular fit', 'Color : White', 'Material : Cotton Bio- Washed and are soft &amp; smooth with a high thread-count. They are comfortable and durable.', 'Neck Type : Hood Sleeve Type: Long Sleeves', 'Classic fit with comfort due to breathable cotton fabric', ""Wash separately, mild detergent and dry inside out insure washing the tee in cold water, don't iron directly on the print and don't dry in direct sunlight. Instructions are printed on the neck label for your convenience.""]",,1
Try This,Men's Slim Fit T-Shirt,3.8 out of 5 stars,345,https://www.amazon.in/Try-This-Triangle-Stripped-T-Shirt/dp/B07V3SMGH6/ref=sr_1_49?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-49,105 ratings,"['Care Instructions: Hand Wash', 'Fit Type: Slim Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Full Sleeve']",BLACK-1,1
EYEBOGLER,Men's Regular Fit T-Shirt,3.7 out of 5 stars,299,https://www.amazon.in/Seven-Rocks-Buttoned-T-Shirt-Melange/dp/B075KPGG41/ref=sr_1_50?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-50,1532 ratings,"['Care Instructions: Machine wash', 'Fit Type: regular fit', 'Color: Navy Melange', 'Regular fit', 'Long sleeve', 'Henley', 'Machine wash']",Maroon Melange,1
Kuchipoo,Girls' T-Shirt (Pack of 5),4.4 out of 5 stars,539.1,https://www.amazon.in/Kuchipoo-Cotton-T-Shirt-Multi-Colored-Years/dp/B07STBC8QV/ref=sr_1_51?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-51,159 ratings,"['Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Block Print', 'Sleeve Type: Half Sleeve']",,1
V3Squared,Men's Regular Fit T-Shirt,3.6 out of 5 stars,425,https://www.amazon.in/V3Squared-Cotton-Sleeve-T-Shirt-Royal/dp/B07XP5ZR8M/ref=sr_1_52?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-52,999 ratings,"['Fabric: Cotton', 'Style: Regular', 'Neck Style: Collared', 'Pattern: Solid', 'Sleeve Type: Full Sleeve']",Royal Blue,1
Parx,Orange Regular Fit T-Shirt,3.7 out of 5 stars,399,https://www.amazon.in/Parx-Plain-Regular-XMKB04394-B8_Dark-Blue_42/dp/B07FLBKT5J/ref=sr_1_53?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-53,243 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Cotton', 'Regular Fit']",Dark Blue,1
Leotude,Men's Regular Fit T-Shirt,3.6 out of 5 stars,379,https://www.amazon.in/Leotude-Cotton-T-shirt-Black-Medium/dp/B07L3KJS2J/ref=sr_1_54?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-54,509 ratings,"['Care Instructions: Hand Wash Recommended.', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Polo', 'Pattern: Tie-Dye', 'Sleeve Type: Half Sleeve']",Black,1
Maniac,Men's Printed Fullsleeve Hooded Grey and Black Cotton T-Shirt,4.1 out of 5 stars,449,https://www.amazon.in/Maniac-Printed-Fullsleeve-Hooded-T-Shirt/dp/B0827SPSVS/ref=sr_1_55?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-55,49 ratings,"['Fit Type: Slim Fit', 'Size Guide : SMALL(38),MEDIUM(40),LARGE(42),X-LARGE(44),XX-LARGE(46)', '100% Superior Cotton T-Shirt with enzyme treatment, Breathable fabric which allows air circulation and keeps you cool', 'Maniac runs true to size. To ensure the best fit, we suggest consulting the size chart. Because it is a slim fit t-shirt which gives perfect fit by eliminating excess fabric from regular fit', 'Our standard water-based inks produce a super soft, breathable print with unmatched comfort and durability.', 'Due to the different monitor and light effect, the actual color maybe a slight\xa0 different from the picture color. WASHCARE: Wash separately with mild detergent and dry inside out']",Olive Green|Black,1
Caseria,Men's Regular Fit T-Shirt,3.8 out of 5 stars,335,https://www.amazon.in/Caseria-Cotton-Graphic-Printed-T-Shirt/dp/B07FXF56DW/ref=sr_1_56?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-56,89 ratings,"['Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",Yellow,1
PrintOctopus,Men's Regular Fit T-Shirt,4.0 out of 5 stars,548,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0130023357Z60JN1NW3G&url=%2FPrintOctopus-Graphic-Printed-T-Shirt-Mustard%2Fdp%2FB07RVHWG85%2Fref%3Dsr_1_57_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-57-spons%26psc%3D1%26smid%3DA2OL4QYHZRJQUC&qualifier=1594464318&id=8266127733530203&widgetName=sp_btf,98 ratings,"[""Care Instructions: Ensure washing the tee in cold water, don't iron directly on the print and don't dry in direct sunlight. Instructions are printed on the neck label for your convenience."", 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Neck Style: Round Neck', 'Pattern: Solid']",Beard 2 - Mustard,1
ADRO,Men's Slim Fit T-Shirt (RNR-M-DAN-GR-S_Grey_Small),2.7 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A081550629U1HK91BLKGT&url=%2FADRO-Cotton-Jackson-Printed-T-Shirt%2Fdp%2FB071S7ZJ5B%2Fref%3Dsr_1_58_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-58-spons%26psc%3D1&qualifier=1594464318&id=8266127733530203&widgetName=sp_btf,15 ratings,"['Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",,1
ADRO,Men's Regular Fit T-Shirt,3.7 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A08172353TGXDL4UFPT4L&url=%2FAdro-Printed-Cotton-T-Shirt-Blue_Large%2Fdp%2FB0716YTSB2%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-59-spons%26psc%3D1&qualifier=1594464318&id=8266127733530203&widgetName=sp_btf,722 ratings,"['Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",Navy Blue,1
Dillinger,Men's Regular Fit T-Shirt,3.4 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A10228931FU1MXIFCZ98T&url=%2FDillinger-Mens-Solid-Cut-T-Shirt%2Fdp%2FB07DDL5M1Z%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-60-spons%26psc%3D1&qualifier=1594464318&id=8266127733530203&widgetName=sp_btf,6 ratings,"['Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Neck Style: Round Neck', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",S,1
BULLMER,Mens Halfsleeve Round Neck Printed Cotton Tshirt - Combo Tshirt - Pack of 3,2.7 out of 5 stars,698,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A03525411OC53JOVR79GH&url=%2FBULLMER-Halfsleeve-Printed-Cotton-Tshirt%2Fdp%2FB0892SLGPH%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-97-spons%26psc%3D1&qualifier=1594465427&id=2063994429485258&widgetName=sp_atf_next,5 ratings,"['Fit Type: Slim Fit', 'Premium quality printed cotton tshirt', 'cotton rich tshirt exclusively for casual occasions', 'The unique concept print gives a stylish outlook']",Multicolored,3
KAVIT HUB,Men's Regular Fit T-Shirt (Pack of 3),3.7 out of 5 stars,999,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A07005822HR18YVPS8LH3&url=%2FKavit-Riders-Sleeve-Shirts-Tshirts%2Fdp%2FB07CW45GL1%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-98-spons%26psc%3D1&qualifier=1594465427&id=2063994429485258&widgetName=sp_atf_next,39 ratings,"['Care Instructions: DO NOT IRON ON PRINT', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",,3
Cazibe,Men's Striped Regular Fit T-Shirt,,299,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0319556IE7P0KNJXEKK&url=%2FCazibe-Striped-Regular-T-Shirt-CZ11107_Red%2Fdp%2FB083V36C6K%2Fref%3Dsr_1_99_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-99-spons%26psc%3D1&qualifier=1594465427&id=2063994429485258&widgetName=sp_atf_next,0,"['Care Instructions: hand wash', 'Fit Type: regular fit', 'Color: Red', 'Material: Cotton', 'Hand wash']",Red,3
AWG - All Weather Gear,Men's Regular Fit T-Shirt(Pack of 6),3.6 out of 5 stars,749,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A08367085GTJ1M80655S&url=%2FAWG-Weather-Polyester-T-Shirt-Multicolour%2Fdp%2FB07N81YB48%2Fref%3Dsr_1_100_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-100-spons%26psc%3D1&qualifier=1594465427&id=2063994429485258&widgetName=sp_atf_next,78 ratings,"['Care Instructions: Do Not Bleach. Wash with similar colours. Machine wash cold', 'Fit Type: Regular Fit', 'Fabric: Polyester', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",,3
Kuchipoo,Boys Polo Neck Collar Kids T-Shirts,3.6 out of 5 stars,449.1,https://www.amazon.in/Kuchipoo-Collar-T-Shirts-Multi-Coloured-Years/dp/B07CWML1YZ/ref=sr_1_101?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-101,295 ratings,"['Care Instructions: Normal Machine Wash', 'Fit Type: Regular Fit', 'Material: Cotton', 'Color: Multi-Coloured', 'Neck Style: Polo', 'Length: Mini; Type of Sleeves: Short Sleeve', 'Occasion Type: Casual']",,3
Plush,Womens Cotton Regular fit Printed Long Tshirt/Tshirts (PT-001),3.3 out of 5 stars,369,https://www.amazon.in/%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A4%B2%E0%A4%BE%E0%A4%93%E0%A4%82-%E0%A4%B0%E0%A5%87%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%B0-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%82%E0%A4%9F%E0%A5%87%E0%A4%A1-%E0%A4%9F%E0%A5%80%E0%A4%B6%E0%A4%B0%E0%A5%8D%E0%A4%9F-PT-001/dp/B083ZJH2J4/ref=sr_1_102?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-102,76 ratings,"['Care Instructions: DO NOT BLEACH', 'Fit Type: Regular Fit', 'Regular Fit', 'Wash Inside Out in Normal water With Mild Detergents in Machine , Do not Iron On Prints , Dry In Shade Inside Out, Wash Dark Colors Seperatly', 'Material : This Top is Made From Finest Quality Bio Washed Poly Cotton Fabric Which Gives You Comfort &amp; Softness With Anti Pilling Process To Remove Pilling From The Garment.', 'Usage : A Must Have For Daily Casual Wear, Yoga, Gym, Exercise, Sleepwear, Nightwear or Day to Day Wear At Home.', 'Instructions : Please check Size Chart In Description Before Buying . We Have Many Colors In Same Pattern and Shorter Length Tops are Also Available . Please Check Out Our Complete Catalouge.']",Green,3
Levi's,Men's Regular fit T-Shirt,4.3 out of 5 stars,489,https://www.amazon.in/Levis-Plain-Regular-T-Shirt-17076-0043_red_M/dp/B07SG74ZQB/ref=sr_1_103?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-103,11 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color: Red', 'Material: Cotton', 'Regular fit', 'Half sleeve', 'Pattern: Plain', 'Machine wash']",,3
WEXFORD,Men's Regular Fit T-Shirt,3.7 out of 5 stars,479,https://www.amazon.in/Wexford-Cotton-T-Shirt-WEX-WFE010A-X-Large-X-Large/dp/B01CTVC2CG/ref=sr_1_104?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-104,393 ratings,"['Care Instructions: Do not bleach', 'Fit Type: Regular Fit', 'Material: 100% Premium Quality Cotton', 'Fit: Stylish Comfort Fit/ Casual Tshirt', 'Care instruction: Do not bleach, Do not tumble dry, Dry in Shade, Wash in cold water', 'Note:Buy authenticated Product from Wexford brand']",,3
